,video_id,channelTitle,course,video_type,episode_title,episode_num,episode_title_len,tag_Count,publishedDate,publishedTime,days_published_for,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,with_Arizona
787,lUhJL7o6_cA,CrashCourse,Physics,regular course,Nuclear Physics,45.0,16,16.0,2017-03-20,14:58:21,2288,830178.0,14816.0,,575.0,624.0,hd,True,False
788,TlFVFRkEfwo,CrashCourse,World Mythology,regular course,Earth Mothers and Rebellious Sons - Creation Part 3,4.0,52,31.0,2017-03-17,21:37:52,2291,1116698.0,19116.0,,1082.0,727.0,hd,True,False
789,1GSjbWt0c9M,CrashCourse,Computer Science,regular course,Representing Numbers and Letters with Binary,4.0,45,28.0,2017-03-15,21:23:11,2293,1702526.0,33071.0,,1187.0,646.0,hd,True,False
790,YnCJU6PaCio,CrashCourse,Sociology,regular course,What Is Sociology?,1.0,19,10.0,2017-03-13,21:36:11,2295,3548497.0,65321.0,,3528.0,582.0,hd,True,False
791,7fHDIiqLz9w,CrashCourse,World Mythology,regular course,"Cosmic Sexy Time, Eggs, Seeds, and Water",3.0,41,37.0,2017-03-11,15:24:49,2297,1285514.0,23226.0,,1390.0,742.0,hd,True,False
792,qO_W70VegbQ,CrashCourse,Physics,regular course,Quantum Mechanics - Part 2,44.0,27,11.0,2017-03-09,22:30:00,2299,458031.0,8763.0,,454.0,548.0,hd,True,False
793,gI-qXk7XojA,CrashCourse,Computer Science,regular course,Boolean Logic & Logic Gates,3.0,28,23.0,2017-03-08,23:27:55,2300,2553513.0,52143.0,,1258.0,607.0,hd,True,False
794,4eVFgfQ2694,CrashCourse,World Mythology,regular course,Creation from the Void,2.0,23,35.0,2017-03-04,00:31:59,2304,1890583.0,39084.0,,3119.0,742.0,hd,True,False
795,7kb1VT0J3DE,CrashCourse,Physics,regular course,Quantum Mechanics - Part 1,43.0,27,14.0,2017-03-03,15:59:02,2305,1910274.0,32170.0,,1283.0,525.0,hd,True,False
796,LN0ucKNX0hc,CrashCourse,Computer Science,regular course,Electronic Computing,2.0,21,31.0,2017-03-01,23:28:20,2307,1940783.0,35173.0,,897.0,644.0,hd,True,False
797,ylXVn-wh9eQ,CrashCourse,Preview,preview,Crash Course Sociology,,22,8.0,2017-02-27,22:41:29,2309,1229232.0,16727.0,,1359.0,79.0,hd,True,False
798,HeX6CX5LEj0,CrashCourse,World Mythology,regular course,What Is Myth?,1.0,14,17.0,2017-02-25,00:56:03,2311,2403043.0,55448.0,,3808.0,782.0,hd,True,False
799,AInCqm5nCzw,CrashCourse,Physics,regular course,Special Relativity,42.0,19,10.0,2017-02-23,22:30:00,2313,1103874.0,22733.0,,1357.0,539.0,hd,True,False
800,O5nskjZ_GoI,CrashCourse,Computer Science,regular course,Early Computing,1.0,16,28.0,2017-02-22,22:00:02,2314,3485837.0,68221.0,,1778.0,713.0,hd,True,False
801,H7bjqRYSIPo,CrashCourse,outtakes,outtakes,Outtakes #5  Philosophy,,23,10.0,2017-02-20,20:50:41,2316,82495.0,2442.0,,184.0,360.0,hd,False,False
802,iRCVcuA6yZQ,CrashCourse,Preview,preview,Crash Course World Mythology,,28,21.0,2017-02-17,21:38:29,2319,1739994.0,31767.0,,2526.0,120.0,hd,True,False
803,SddBPTcmqOk,CrashCourse,Physics,regular course,Optical Instruments,41.0,20,16.0,2017-02-16,22:56:50,2320,309712.0,4365.0,,236.0,636.0,hd,True,False
804,tpIctyqH29Q,CrashCourse,Preview,preview,Crash Course Computer Science,,29,26.0,2017-02-15,20:00:36,2321,3297795.0,54547.0,,1997.0,165.0,hd,True,False
805,Ra1Dmz-5HjU,CrashCourse,Philosophy,regular course,What Is a Good Life?,46.0,21,13.0,2017-02-13,22:30:21,2323,1215277.0,37773.0,,2168.0,558.0,hd,True,False
806,3IsloHmKvWA,CrashCourse,Philosophy,regular course,Assisted Death & the Value of Life,45.0,35,13.0,2017-02-06,22:10:32,2330,969452.0,26043.0,,1955.0,594.0,hd,True,False
807,-ob7foUzXaY,CrashCourse,Physics,regular course,Spectra Interference,40.0,21,15.0,2017-02-02,22:30:00,2334,232918.0,3314.0,,166.0,505.0,hd,True,False
808,D5sknLy7Smo,CrashCourse,Philosophy,regular course,Poverty & Our Response to It,44.0,29,11.0,2017-01-30,22:34:12,2337,749634.0,19549.0,,2029.0,534.0,hd,True,False
809,IRBfpBPELmE,CrashCourse,Physics,regular course,Light Is Waves,39.0,15,15.0,2017-01-26,23:43:20,2341,1019552.0,11822.0,,599.0,585.0,hd,True,False
810,p7cOwQQDI7o,CrashCourse,Philosophy,regular course,Family Obligations,43.0,19,13.0,2017-01-23,22:49:06,2344,821003.0,20146.0,,1828.0,563.0,hd,True,False
811,Oh4m8Ees-3Q,CrashCourse,Physics,regular course,Geometric Optics,38.0,17,13.0,2017-01-19,22:00:02,2348,744496.0,11407.0,,421.0,580.0,hd,True,False
812,y3-BX-jN_Ac,CrashCourse,Philosophy,regular course,Non-Human Animals,42.0,18,15.0,2017-01-16,22:38:15,2351,986875.0,29519.0,,6753.0,587.0,hd,True,False
813,K40lNL3KsJ4,CrashCourse,Physics,regular course,Maxwell's Equations,37.0,20,15.0,2017-01-13,23:00:01,2354,706280.0,12315.0,,657.0,649.0,hd,True,False
814,RsldtV4jWA0,CrashCourse,Philosophy,regular course,Discrimination,41.0,15,12.0,2017-01-10,21:35:46,2357,828182.0,20160.0,,,547.0,hd,True,False
815,Jveer7vhjGo,CrashCourse,Physics,regular course,AC Circuits,36.0,12,15.0,2017-01-07,01:50:40,2360,498771.0,7328.0,,527.0,607.0,hd,True,False
816,RfcqcrkbvsU,CrashCourse,outtakes,outtakes,Outtakes #4  Philosophy,,23,9.0,2017-01-02,21:22:02,2365,73689.0,2049.0,,159.0,370.0,hd,True,False
817,wWRcBHL_Wc4,CrashCourse,outtakes,outtakes,Outtakes #3  Games,,18,12.0,2016-12-23,21:07:48,2375,53110.0,902.0,,75.0,299.0,hd,True,False
818,9kgzA0Vd8S8,CrashCourse,Physics,regular course,How Power Gets to Your Home,35.0,28,19.0,2016-12-22,22:00:00,2376,270624.0,3952.0,,304.0,513.0,hd,True,False
819,H0CTHVCkm90,CrashCourse,Philosophy,regular course,What Is Justice?,40.0,17,15.0,2016-12-20,00:11:46,2378,1683110.0,28909.0,,1662.0,615.0,hd,True,False
820,bMQprYPlK54,CrashCourse,Games,regular course,The Future of Gaming,29.0,21,25.0,2016-12-17,01:31:15,2381,150719.0,5437.0,,484.0,573.0,hd,True,False
821,pQp6bmJPU_0,CrashCourse,Physics,regular course,Induction - An Introduction,34.0,28,17.0,2016-12-16,21:35:01,2382,880362.0,12227.0,,559.0,589.0,hd,True,False
822,DpDSPVv8lUE,CrashCourse,Philosophy,regular course,Moral Luck,39.0,11,16.0,2016-12-12,23:36:21,2386,944121.0,19569.0,,1215.0,586.0,hd,True,False
823,5fqwJyt4Lus,CrashCourse,Physics,regular course,Ampère's Law,33.0,13,14.0,2016-12-08,22:00:00,2390,528228.0,8542.0,,287.0,525.0,hd,True,False
824,x4lPCUGxx5o,CrashCourse,Games,regular course,The Pokémon Phenomenon,28.0,23,28.0,2016-12-07,21:19:25,2391,224980.0,6125.0,,512.0,651.0,hd,True,False
825,PrvtOWEXDIQ,CrashCourse,Philosophy,regular course,Aristotle & Virtue Theory,38.0,26,13.0,2016-12-05,21:48:31,2393,3212856.0,57263.0,,1414.0,562.0,hd,True,False
826,s94suB5uLWw,CrashCourse,Physics,regular course,Magnetism,32.0,10,13.0,2016-12-01,22:00:03,2397,1633502.0,22445.0,,891.0,587.0,hd,True,False
827,2Co6pNvd9mc,CrashCourse,Philosophy,regular course,Contractarianism,37.0,17,10.0,2016-11-28,23:17:13,2400,1572251.0,26702.0,,1576.0,571.0,hd,True,False
828,-a739VjqdSI,CrashCourse,Philosophy,regular course,Utilitarianism,36.0,15,5.0,2016-11-21,23:02:30,2407,4329265.0,78754.0,,3284.0,601.0,hd,True,False
829,DOhJX7SqJS8,CrashCourse,Games,regular course,Gambling,27.0,9,25.0,2016-11-19,20:00:55,2409,132446.0,3201.0,,265.0,705.0,hd,True,False
830,vuCJP_5KOlI,CrashCourse,Physics,regular course,Capacitors and Kirchhoff,31.0,25,13.0,2016-11-18,18:08:47,2410,360351.0,4686.0,,228.0,638.0,hd,True,False
831,8bIys6JoEDw,CrashCourse,Philosophy,regular course,Kant & Categorical Imperatives,35.0,31,13.0,2016-11-14,23:34:23,2414,3594513.0,56690.0,,1672.0,627.0,hd,True,False
832,SUYb29YV47w,CrashCourse,Games,regular course,LARP,26.0,5,27.0,2016-11-12,00:18:18,2416,143419.0,4006.0,,421.0,554.0,hd,True,False
833,ulkM5f1fxRM,CrashCourse,outtakes,outtakes,Outtakes #3  Physics,,20,11.0,2016-11-10,21:58:26,2418,44428.0,900.0,,81.0,381.0,hd,True,False
834,r_UfYY7aWKo,CrashCourse,Philosophy,regular course,Natural Law Theory,34.0,19,16.0,2016-11-07,23:24:09,2421,1949902.0,29843.0,,1234.0,579.0,hd,True,False
835,-w-VTw0tQlE,CrashCourse,Physics,regular course,Circuit Analysis,30.0,17,12.0,2016-11-05,00:13:59,2423,888765.0,13490.0,,605.0,656.0,hd,True,False
836,wRHBwxC8b8I,CrashCourse,Philosophy,regular course,Divine Command Theory,33.0,22,14.0,2016-10-31,21:07:26,2428,1215668.0,22347.0,,2833.0,542.0,hd,True,False
837,yvFStAP7Uko,CrashCourse,unknown,unknown,A Note on CC Human Geography,,28,5.0,2016-10-31,19:34:14,2428,459862.0,34006.0,,4576.0,124.0,hd,True,False
838,7EcjYQj23QE,CrashCourse,Games,regular course,The History of Game Shows,25.0,26,20.0,2016-10-29,01:08:04,2430,125731.0,2969.0,,210.0,803.0,hd,True,False
839,g-wjP1otQWI,CrashCourse,Physics,regular course,DC Resistors & Batteries,29.0,25,15.0,2016-10-27,23:59:02,2432,400183.0,5138.0,,267.0,648.0,hd,True,False
840,FOoffXFpAlU,CrashCourse,Philosophy,regular course,Metaethics,32.0,11,11.0,2016-10-25,23:03:41,2434,1960968.0,34377.0,,1965.0,574.0,hd,True,False
841,rR_mmsfIzzs,CrashCourse,Games,regular course,Input Devices,24.0,14,27.0,2016-10-22,14:00:03,2437,124453.0,2980.0,,253.0,630.0,hd,True,False
842,HXOok3mfMLM,CrashCourse,Physics,regular course,Electric Current,28.0,17,18.0,2016-10-20,21:30:02,2439,1023258.0,11678.0,,568.0,503.0,hd,True,False
843,gDL4Zf2yEa4,CrashCourse,Philosophy,regular course,Aesthetics,31.0,11,12.0,2016-10-17,20:54:53,2442,1069748.0,22818.0,,1083.0,638.0,hd,True,False
844,ZrMltpK6iAw,CrashCourse,Physics,regular course,"Voltage, Electric Energy, and Capacitors",27.0,41,5.0,2016-10-14,20:33:56,2445,733705.0,8684.0,,530.0,614.0,hd,True,False
845,dD1-Qcl8fSk,CrashCourse,outtakes,outtakes,Outtakes #3  Philosophy,,23,7.0,2016-10-11,01:12:38,2448,62910.0,1811.0,,115.0,300.0,hd,True,False
846,ZEwbHWspFWY,CrashCourse,Games,regular course,Handhelds,23.0,10,31.0,2016-10-08,16:52:05,2451,154885.0,3791.0,,351.0,668.0,hd,True,False
847,mdulzEfQXDE,CrashCourse,Physics,regular course,Electric Fields,26.0,16,10.0,2016-10-07,23:12:47,2452,1391329.0,17368.0,,601.0,597.0,hd,True,False
848,NZ5duzln2wI,CrashCourse,Philosophy,regular course,Aesthetic Appreciation,30.0,23,9.0,2016-10-03,20:39:12,2456,961735.0,19895.0,,1016.0,566.0,hd,True,False
849,0f6K1bzXCcs,CrashCourse,Games,regular course,Open World Games,22.0,17,27.0,2016-10-01,15:14:43,2458,176969.0,4448.0,,401.0,720.0,hd,True,False
850,TFlVWf8JX4A,CrashCourse,Physics,regular course,Electric Charge,25.0,16,5.0,2016-09-29,22:03:07,2460,2092791.0,29599.0,,874.0,582.0,hd,True,False
851,Y7v2kESrqDQ,CrashCourse,Philosophy,regular course,Nonexistent Objects & Imaginary Worlds,29.0,39,11.0,2016-09-27,16:45:14,2462,810685.0,18298.0,,1457.0,561.0,hd,True,False
852,BfcBjJ3c9lg,CrashCourse,Games,regular course,The Future of Virtual Reality,21.0,30,29.0,2016-09-23,23:56:29,2466,162486.0,4397.0,,300.0,555.0,hd,True,False
853,p1woKh2mdVQ,CrashCourse,Physics,regular course,Engines,24.0,8,11.0,2016-09-22,21:30:00,2467,311715.0,4683.0,,238.0,621.0,hd,True,False
854,drtZJvTC9dk,CrashCourse,outtakes,outtakes,"Literature Outtakes, Year Three",,31,29.0,2016-09-21,18:09:27,2468,83155.0,1715.0,,83.0,191.0,hd,True,False
855,1ESU5ONMMxs,CrashCourse,Philosophy,regular course,How Words Can Harm,28.0,19,10.0,2016-09-19,22:25:41,2470,835388.0,26912.0,,,646.0,hd,True,False
856,ezn5ALJUlYc,CrashCourse,outtakes,outtakes,Outtakes #2  Games,,18,11.0,2016-09-17,20:43:27,2472,63298.0,1158.0,,60.0,291.0,hd,False,False
857,4i1MUWJoI0U,CrashCourse,Physics,regular course,Thermodynamics,23.0,15,15.0,2016-09-15,21:27:26,2474,1490339.0,23052.0,,827.0,604.0,hd,True,False
858,G30m6XDBTh4,CrashCourse,Philosophy,regular course,Netflix & Chill,27.0,16,11.0,2016-09-12,20:49:27,2477,961324.0,20372.0,,1290.0,551.0,hd,True,False
859,ADTTXRxVUcY,CrashCourse,Games,regular course,PC Gaming,20.0,10,32.0,2016-09-09,21:33:53,2480,224896.0,6170.0,,917.0,618.0,hd,True,False
860,tuSC0ObB-qY,CrashCourse,Physics,regular course,The Physics of Heat,22.0,20,5.0,2016-09-08,23:17:17,2481,750656.0,9820.0,,524.0,556.0,hd,True,False
861,eAHYT5gIPZg,CrashCourse,Big History,regular course,Sula,309.0,4,17.0,2016-09-08,14:47:39,2481,338119.0,7437.0,,675.0,742.0,hd,True,False
862,TOQTZ6N_eVg,CrashCourse,Games,regular course,Game Design,19.0,12,24.0,2016-09-02,21:00:01,2487,277955.0,6652.0,,278.0,598.0,hd,True,False
863,WOEvvHbc240,CrashCourse,Physics,regular course,Kinetic Theory and Phase Changes,21.0,33,12.0,2016-09-01,21:30:01,2488,478194.0,6094.0,,332.0,549.0,hd,True,False
864,zmwgmt7wcv8,CrashCourse,Philosophy,regular course,Language & Meaning,26.0,19,11.0,2016-08-29,22:10:40,2491,1108647.0,23612.0,,2580.0,572.0,hd,True,False
865,8vApHy0CDE4,CrashCourse,outtakes,outtakes,Outtakes #2  Physics,,20,10.0,2016-08-26,01:20:26,2494,62479.0,1244.0,,127.0,299.0,hd,False,False
866,hvfs4jIYHrI,CrashCourse,Big History,regular course,Invisible Man,308.0,13,13.0,2016-08-24,23:17:42,2496,569447.0,11027.0,,819.0,667.0,hd,True,False
867,KETTtiprINU,CrashCourse,Philosophy,regular course,Compatibilism,25.0,14,9.0,2016-08-22,22:53:45,2498,1516552.0,31804.0,,2719.0,535.0,hd,True,False
868,qqOQPv2rv_I,CrashCourse,Games,regular course,Role-playing Games,18.0,19,28.0,2016-08-19,22:35:32,2501,279303.0,7070.0,,714.0,610.0,hd,True,False
869,6BHbJ_gBOk0,CrashCourse,Physics,regular course,Temperature,20.0,12,13.0,2016-08-18,22:00:01,2502,430626.0,6162.0,,282.0,541.0,hd,True,False
870,Hlpv7nKt81A,CrashCourse,Big History,regular course,100 Years of Solitude Part 2,307.0,28,49.0,2016-08-18,16:03:02,2502,362592.0,8367.0,,444.0,738.0,hd,True,False
871,vCGtkDzELAI,CrashCourse,Philosophy,regular course,Determinism vs Free Will,24.0,25,11.0,2016-08-15,20:00:07,2505,3071344.0,71516.0,,8867.0,626.0,hd,True,False
872,XDsk6tZX55g,CrashCourse,Physics,regular course,The Physics of Music,19.0,21,15.0,2016-08-11,22:27:11,2509,676917.0,10864.0,,606.0,635.0,hd,True,False
873,YWNcCs__vQg,CrashCourse,Big History,regular course,100 Years of Solitude Part 1,306.0,28,17.0,2016-08-11,02:31:16,2509,716220.0,14125.0,,853.0,699.0,hd,True,False
874,39EdqUbj92U,CrashCourse,Philosophy,regular course,Artificial Intelligence & Personhood,23.0,37,18.0,2016-08-08,22:09:05,2512,960590.0,21511.0,,1992.0,566.0,hd,True,False
875,wWZIhgluQvw,CrashCourse,Games,regular course,"The Olympics, FIFA, and why we love sports",17.0,43,23.0,2016-08-06,00:09:25,2514,208490.0,5311.0,,593.0,722.0,hd,True,False
876,qV4lR9EWGlY,CrashCourse,Physics,regular course,Sound,18.0,6,16.0,2016-08-04,21:53:26,2516,1472747.0,17012.0,,568.0,579.0,hd,True,False
877,WfNiQBXmPw8,CrashCourse,Big History,regular course,Lord of the Flies,305.0,17,12.0,2016-08-04,14:50:51,2516,1407584.0,28166.0,,2620.0,715.0,hd,True,False
878,3SJROTXnmus,CrashCourse,Philosophy,regular course,Where Does Your Mind Reside?,22.0,29,16.0,2016-08-01,21:17:41,2519,1398604.0,26705.0,,2686.0,547.0,hd,True,False
879,MYJBRWT7JGU,CrashCourse,Games,regular course,Psychology of Gaming,16.0,21,27.0,2016-07-30,12:49:51,2521,252237.0,7470.0,,584.0,527.0,hd,True,False
880,TfYCnOvNnFU,CrashCourse,Physics,regular course,Traveling Waves,17.0,16,18.0,2016-07-28,21:01:52,2523,1596634.0,20689.0,,568.0,465.0,hd,True,False
881,bDpW1sHrBaU,CrashCourse,Big History,regular course,Shakespeare's Sonnets,304.0,21,24.0,2016-07-28,00:19:09,2523,1006259.0,17877.0,,647.0,747.0,hd,True,False
882,GxM9BZeRrUI,CrashCourse,Philosophy,regular course,Personhood,21.0,11,17.0,2016-07-25,21:11:01,2526,1177545.0,23868.0,,2551.0,554.0,hd,True,False
883,ORSUg0C8qR8,CrashCourse,Games,regular course,Educational Games,15.0,18,18.0,2016-07-23,16:33:54,2528,224369.0,4902.0,,476.0,496.0,hd,True,False
884,jxstE6A_CYQ,CrashCourse,Physics,regular course,Simple Harmonic Motion,16.0,23,13.0,2016-07-21,21:03:02,2530,1421468.0,20073.0,,611.0,551.0,hd,True,False
885,ak8gydUl9gM,CrashCourse,Big History,regular course,"The Raft, the River, and The Weird Ending of Huckleberry Finn",303.0,61,23.0,2016-07-20,21:19:44,2531,435017.0,8018.0,,569.0,648.0,hd,True,False
886,W6mQd4bnDEo,CrashCourse,outtakes,outtakes,Outtakes #2  Philosophy,,23,12.0,2016-07-18,21:52:49,2533,76179.0,2168.0,,199.0,332.0,hd,False,False
887,TVm4ckokD84,CrashCourse,Games,regular course,Board Games,14.0,12,32.0,2016-07-16,17:31:26,2535,220916.0,4991.0,,437.0,505.0,hd,True,False
888,fJefjG3xhW0,CrashCourse,Physics,regular course,Fluids in Motion,15.0,17,16.0,2016-07-14,21:55:06,2537,1052174.0,18181.0,,583.0,587.0,hd,True,False
889,WXKgBIiP8IA,CrashCourse,Big History,regular course,The Adventures of Huckleberry Finn Part 1,302.0,41,30.0,2016-07-14,14:33:56,2537,675240.0,11210.0,,561.0,744.0,hd,True,False
890,17WiQ_tNld4,CrashCourse,Philosophy,regular course,Arguments Against Personal Identity,20.0,36,13.0,2016-07-11,20:43:48,2540,1270071.0,26730.0,,1363.0,584.0,hd,True,False
891,FfC4LPYxTrs,CrashCourse,Games,regular course,Card Games,13.0,11,37.0,2016-07-09,12:58:59,2542,232615.0,5521.0,,478.0,541.0,hd,True,False
892,b5SqYuWT4-4,CrashCourse,Physics,regular course,Fluids at Rest,14.0,15,17.0,2016-07-08,17:13:34,2543,910193.0,14836.0,,499.0,599.0,hd,True,False
893,4kF0U8kIMp4,CrashCourse,Big History,regular course,Their Eyes Were Watching God,301.0,28,30.0,2016-07-07,17:16:34,2544,661893.0,13928.0,,739.0,684.0,hd,True,False
894,DutGd0f81K8,CrashCourse,outtakes,outtakes,Outtakes #1  Games,,18,12.0,2016-07-01,21:00:00,2550,74053.0,1695.0,,158.0,385.0,hd,True,False
895,UsZboqOPLUo,CrashCourse,outtakes,outtakes,Outtakes #1  Physics,,20,12.0,2016-06-30,22:01:46,2551,91860.0,2090.0,,131.0,207.0,hd,True,False
896,zMTERytCNAU,CrashCourse,Preview,preview,Crash Course Literature 3,,25,27.0,2016-06-30,15:24:04,2551,332042.0,5581.0,,783.0,145.0,hd,True,False
897,trqDnLNRuSc,CrashCourse,Philosophy,regular course,Personal Identity,19.0,18,11.0,2016-06-27,21:00:01,2554,1777695.0,29776.0,,1457.0,513.0,hd,True,False
898,YZ5j5fy-LiQ,CrashCourse,Games,regular course,MMORPGs -,12.0,10,25.0,2016-06-24,20:05:54,2557,307161.0,7780.0,,996.0,534.0,hd,True,False
899,9cbF9A6eQNA,CrashCourse,Physics,regular course,Statics,13.0,8,18.0,2016-06-23,22:00:00,2558,542608.0,8182.0,,499.0,548.0,hd,True,False
900,-TFCMK4i2lo,CrashCourse,Philosophy,regular course,Batman & Identity,18.0,18,12.0,2016-06-20,21:00:01,2561,1383562.0,27048.0,,1504.0,549.0,hd,True,False
901,fa-TFvPKpog,CrashCourse,Games,regular course,Casual Gaming,11.0,14,23.0,2016-06-17,23:56:24,2564,291518.0,6477.0,,691.0,578.0,hd,True,False
902,b-HZ1SZPaQw,CrashCourse,Physics,regular course,Torque,12.0,7,16.0,2016-06-16,22:30:01,2565,1000281.0,15036.0,,863.0,483.0,hd,True,False
903,GvFqifSJHZQ,CrashCourse,outtakes,outtakes,Econ Outtakes,,13,7.0,2016-06-16,16:46:26,2565,56177.0,1429.0,,93.0,350.0,hd,True,False
904,mjQwedC1WzI,CrashCourse,Philosophy,regular course,Perspectives on Death,17.0,22,15.0,2016-06-13,22:34:29,2568,2342109.0,57780.0,,4046.0,541.0,hd,True,False
905,eE8Jac43RBo,CrashCourse,Games,regular course,Microsoft and Connected Consoles,10.0,33,35.0,2016-06-11,00:09:29,2570,315827.0,7904.0,,738.0,537.0,hd,True,False
906,fmXFWi-WfyU,CrashCourse,Physics,regular course,Rotational Motion,11.0,18,14.0,2016-06-09,22:00:00,2572,1073914.0,12838.0,,703.0,535.0,hd,True,False
907,O-t8-Vq0HO0,CrashCourse,Economics,regular course,The Economics of Happiness,35.0,27,46.0,2016-06-09,13:40:55,2572,421293.0,10042.0,,758.0,626.0,hd,True,False
908,YaDvRdLMkHs,CrashCourse,Philosophy,regular course,Existentialism,16.0,15,15.0,2016-06-06,21:00:01,2575,6454288.0,171626.0,,6751.0,534.0,hd,True,False
909,yq2n11aPvog,CrashCourse,Games,regular course,Playstation and More Immersive Video Games,9.0,43,31.0,2016-06-04,17:05:10,2577,377560.0,8876.0,,1017.0,712.0,hd,True,False
910,Y-QOfc2XqOk,CrashCourse,Physics,regular course,Collisions,10.0,11,12.0,2016-06-02,21:44:26,2579,1184465.0,14441.0,,597.0,561.0,hd,True,False
911,MjWdhGRGL5E,CrashCourse,Games,regular course,Sega and More Mature Video Games,8.0,33,31.0,2016-05-28,20:13:28,2584,354937.0,8703.0,,870.0,647.0,hd,True,False
912,tAvA_cOeeOI,CrashCourse,Economics,regular course,Foreign AId and Remittance,34.0,27,24.0,2016-05-27,22:38:38,2585,348806.0,6136.0,,890.0,717.0,hd,True,False
913,w4QFJb9a8vo,CrashCourse,Physics,regular course,"Work, Energy, and Power",9.0,24,12.0,2016-05-26,21:00:01,2586,2482668.0,32610.0,,1214.0,595.0,hd,True,False
914,S93jMOqF-oE,CrashCourse,Philosophy,regular course,Indiana Jones & Pascal's Wager,15.0,31,13.0,2016-05-23,21:00:01,2589,1406470.0,31195.0,,4682.0,553.0,hd,True,False
915,34zvOgLZOY4,CrashCourse,Games,regular course,Nintendo and a New Standard for Video Games,7.0,44,31.0,2016-05-21,00:44:59,2591,407230.0,8782.0,,732.0,542.0,hd,True,False
916,7gf6YpdvtE0,CrashCourse,Physics,regular course,Newtonian Gravity,8.0,18,12.0,2016-05-19,19:56:46,2593,1057886.0,13940.0,,726.0,560.0,hd,True,False
917,4XQXiCLzyAw,CrashCourse,Economics,regular course,The Economics of Immigration,33.0,29,34.0,2016-05-18,22:54:44,2594,568659.0,10763.0,,,681.0,hd,True,False
918,AYkhlXronNk,CrashCourse,Philosophy,regular course,"Anti-Vaxxers, Conspiracy Theories, & Epistemic Responsibility",14.0,62,11.0,2016-05-16,21:00:00,2596,1755437.0,37955.0,,4131.0,587.0,hd,True,False
919,x4F_sZiAl7s,CrashCourse,Games,regular course,The Video Game Crash of 1983,6.0,29,38.0,2016-05-14,01:58:15,2598,432393.0,9982.0,,780.0,651.0,hd,True,False
920,bpFK2VCRHUs,CrashCourse,Physics,regular course,Uniform Circular Motion,7.0,24,14.0,2016-05-12,21:04:46,2600,1635829.0,21855.0,,867.0,594.0,hd,True,False
921,9AzNEG1GB-k,CrashCourse,Philosophy,regular course,The Problem of Evil,13.0,20,10.0,2016-05-09,21:29:43,2603,5352675.0,115284.0,,,604.0,hd,True,False
922,joG6-QZc-fw,CrashCourse,Economics,regular course,The Underground Economy,32.0,24,9.0,2016-05-07,22:36:11,2605,539062.0,9399.0,,712.0,542.0,hd,True,False
923,npOPGrAcFLg,CrashCourse,Games,regular course,The First Home Consoles,5.0,24,21.0,2016-05-07,00:13:49,2605,313227.0,7338.0,,360.0,443.0,hd,True,False
924,fo_pmp5rtzo,CrashCourse,Physics,regular course,Friction,6.0,9,17.0,2016-05-05,21:52:55,2607,1482561.0,17308.0,,935.0,659.0,hd,True,False
925,gs_gY1K1AMU,CrashCourse,Philosophy,regular course,What Is God Like?,12.0,18,9.0,2016-05-02,21:05:37,2610,2142172.0,48678.0,,,632.0,hd,True,False
926,kKKM8Y-u7ds,CrashCourse,Physics,regular course,Newton's Laws,5.0,14,17.0,2016-04-28,21:29:38,2614,4195701.0,50938.0,,2031.0,664.0,hd,True,False
927,7Qtr_vA3Prw,CrashCourse,Economics,regular course,Taxes,31.0,6,32.0,2016-04-27,23:46:02,2615,1253040.0,16136.0,,2584.0,749.0,hd,True,False
928,7e9v_fsZB6A,CrashCourse,Philosophy,regular course,Intelligent Design,11.0,19,10.0,2016-04-25,21:00:00,2617,2370414.0,43065.0,,,574.0,hd,True,False
929,r8gHnuv7U_o,CrashCourse,Games,regular course,Atari and the Business of Video Games,4.0,38,28.0,2016-04-22,23:56:10,2620,357878.0,8346.0,,575.0,619.0,hd,True,False
930,w3BhzYI6zXU,CrashCourse,Physics,regular course,Vectors and 2D Motion,4.0,22,17.0,2016-04-21,22:00:00,2621,1404779.0,17792.0,,870.0,606.0,hd,True,False
931,VVPly3Ts074,CrashCourse,outtakes,outtakes,Outtakes #1  Philosophy,,23,8.0,2016-04-18,21:00:01,2624,120317.0,3555.0,,358.0,395.0,hd,False,False
932,AecowUb79Xk,CrashCourse,Economics,regular course,The Economics of Death,30.0,23,20.0,2016-04-16,19:44:33,2626,387129.0,6557.0,,682.0,753.0,hd,True,False
933,IGLdlkZozpI,CrashCourse,Games,regular course,The Dawn of Video Games,3.0,24,29.0,2016-04-15,23:50:31,2627,471459.0,11139.0,,692.0,696.0,hd,True,False
934,jLJLXka2wEM,CrashCourse,Physics,regular course,Integrals,3.0,10,12.0,2016-04-14,22:21:47,2628,947072.0,13915.0,,1085.0,609.0,hd,True,False
935,TgisehuGOyY,CrashCourse,Philosophy,regular course,Aquinas & the Cosmological Arguments,10.0,37,10.0,2016-04-11,21:41:07,2631,2397184.0,42249.0,,,626.0,hd,True,False
936,H1lv3cOmlzM,CrashCourse,Games,regular course,Ancient Games,2.0,14,33.0,2016-04-09,00:24:45,2633,539956.0,14224.0,,1041.0,662.0,hd,True,False
937,ObHJJYvu3RE,CrashCourse,Physics,regular course,Derivatives,2.0,12,12.0,2016-04-07,20:54:20,2635,1754333.0,26144.0,,2191.0,602.0,hd,True,False
