,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
1084,RMluf6jQDeo,CrashCourse,Outtakes #2: Crash Course A&P,"Take another breather from all the anatomy and physiology terminology to watch Hank struggle with words.

Music: Kevin MacLeod - ""Run Amok"" http://incompetech.com/

***
Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse']",2015-06-01T21:00:01Z,71471,1663,,106,PT5M3S,hd,true
1085,mXw-hEB263k,CrashCourse,Legal System Basics: Crash Course Government and Politics #18,"This week Craig Benzine takes a first look at the judicial branch. It's pretty easy to forget that the courts, and the laws that come out of them, affect our lives on a daily basis. But how exactly these decisions are made and where each law's jurisdiction starts and ends can get pretty complicated. So complicated in fact that you may want to smash something. But don't worry, Craig will clear the way. 

Produced in collaboration with PBS Digital Studios: http://youtube.com/pbsdigitalstudios

Support is provided by Voqal: http://www.voqal.org

All Flickr.com images are licensed under Creative Commons by Attribution 2.0
http://creativecommons.org/licenses/by/2.0/legalcode

***
Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'craig benzine', 'us government', 'united states government', 'politics', 'civics', 'judicial branch', 'judiciary', 'tort', 'penal code', 'criminal', 'public', 'law', 'appeals', 'statutes', 'supreme', 'appellate', 'court', 'jurisdiction', 'trial', 'common', 'hulk', 'smash', 'night court', 'Civil Law (Field Of Study)', 'Police', 'Crime']",2015-05-30T14:43:23Z,1301653,13225,,400,PT8M14S,hd,true
1086,1hIwD17Crko,CrashCourse,Uranus & Neptune: Crash Course Astronomy #19,"Today we’re rounding out our planetary tour with ice giants Uranus and Neptune. Both have small rocky cores, thick mantles of ammonia, water, and methane, and atmospheres that make them look greenish and blue. Uranus has a truly weird rotation and relatively dull weather, while Neptune has clouds and storms whipped by tremendous winds. Both have rings and moons, with Neptune’s Triton probably being a captured iceball that has active geology.

This episode was brought to you by Squarespace http://www.squarespace.com/crashcourse

Check out the Crash Course Astronomy solar system poster here: http://store.dftba.com/products/crashcourse-astronomy-poster

--
Chapters:
Introduction: Uranus 00:00
Uranus's Structure 1:35
Uranus's Atmosphere 2:53
Uranus's Weird Tilt 3:55
Uranus's Moons 5:12
Uranus's Rings 6:00
Neptune's Structure 6:35
Neptune's Atmosphere 7:02
Neptune's Magnetic Field & Rings 8:10
Triton: Neptune's Largest Moon 8:36
The Discovery of Neptune 9:52
Review 11:27
--

PBS Digital Studios: http://youtube.com/pbsdigitalstudios
Follow Phil on Twitter: https://twitter.com/badastronomer

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids

--

PHOTOS/VIDEOS
Uranus http://en.wikipedia.org/wiki/Voyager_2#/media/File:Uranus2.jpg [credit: NASA/JPL/Voyager mission]
Neptune https://www.nasa.gov/content/25-years-ago-voyager-2-captures-images-of-neptune/ [credit: NASA]
King George III http://en.wikipedia.org/wiki/George_III_of_the_United_Kingdom#/media/File:Allan_Ramsay_-_King_George_III_in_coronation_robes_-_Google_Art_Project.jpg
Uranus from Earth picture by Phil Plait
Uranus, Earth size comparison http://en.wikipedia.org/wiki/File:Uranus,_Earth_size_comparison.jpg [credit: NASA]
Uranus core, reconstructed from http://en.wikipedia.org/wiki/File:Uranus-intern-en.png [credit: Wikimedia Commons]
Uranus http://www.spacetelescope.org/static/archives/images/screen/opo0647b.jpg [credit: NASA, ESA, L. Sromovsky and P. Fry (University of Wisconsin), H. Hammel (Space Science Institute), and K. Rages (SETI Institute)]
Uranus storms http://www.keckobservatory.org/images/made/images/blog/Uranus_Aug20142_800_407.jpg [credit: Imke de Pater (UC–Berkeley)/Keck Observatory]
Uranus and rings (tilt demonstration) http://en.wikipedia.org/wiki/Uranus#/media/File:Uranusandrings.jpg [credit: Hubble Space Telescope - NASA Marshall Space Flight Center]
Uranus with rings and moons http://www.eso.org/public/images/eso0237a/ [credit: ESO]
Miranda http://en.wikipedia.org/wiki/Moons_of_Uranus#/media/File:Miranda.jpg [credit: NASA]
Verona Rupes http://apod.nasa.gov/apod/ap110404.html [credit: NASA]
Neptune’s Interior https://solarsystem.nasa.gov/multimedia/display.cfm?IM_ID=283 [credit: Lunar and Planetary Institute]
Neptune clouds http://en.wikipedia.org/wiki/File:Neptune_clouds.jpg [credit: NASA]
Neptune’s Great Dark Spot http://en.wikipedia.org/wiki/Neptune#/media/File:Neptune%27s_Great_Dark_Spot.jpg [credit: NASA / Jet Propulsion Lab]
Neptune’s Rings http://www.rolfolsenastrophotography.com/Astrophotography/Solar-System/i-vjMHSxz/A [credit: Rolf Wahl Olsen / NASA/JPL (Voyager 2, NASA Planetary Data System)]
Triton http://en.wikipedia.org/wiki/Triton_(moon)#/media/File:Triton_moon_mosaic_Voyager_2_(large).jpg [credit: NASA / Jet Propulsion Lab / U.S. Geological Survey]
Triton flipped http://en.wikipedia.org/wiki/File:PIA01538_Triton_flipped_v.jpg [credit: NASA/JPL]
Triton Nitrogen Geysers  http://en.wikipedia.org/wiki/Triton_(moon)#/media/File:Voyager_2_Triton_14bg_r90ccw_colorized.jpg[credit: NASA]","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Astronomy', 'Neptune (Planet)', 'Uranus (Planet)', 'Phil Plait', 'Bad Astronomy', 'Bad Astronomer']",2015-05-28T21:00:00Z,1931955,23260,,1788,PT12M19S,hd,true
1087,3gWaAJR5L18,CrashCourse,Trademarks and Avoiding Consumer Confusion: Crash Course Intellectual Property #5,"In which Stan Muller teaches you about our third branch of Intellectual Property, trademarks. A lot of people confuse trademark and copyright. Trademarks apply to things like company and product names and logos, packaging designs, and commercial designs. Basically, copyright protects ideas, but trademarks protect the things that help consumers tell companies apart. This ensures that consumers know the source of the goods they're buying. Without trademarks, it would be really difficult to buy the same product twice, and very easy for unscrupulous companies to pass off fakes and knock-offs of the products you want. I'm telling you, you like trademarks.

Thank you so much to all of our awesome supporters for their contributions to help make Crash Course possible and freely available for everyone forever: Pablo Soares, Brad Mohr, Stephen DeCubellis, Ian Gallagher, Vanessa Benavent, Lázaro Clapp, James Hood, Damian Shaw, James, H.G. Redekop, Carl Ayres


*****
Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['Crash Course', 'crashcourse', 'intellectual property', 'IP', 'trademark', 'trademarks', 'law', 'legal', 'code', 'consumer', 'comsumers', 'john green', 'trade', 'mark', 'marks', 'mark olsen', 'patent', 'patents', 'copyright', 'patent trolls']",2015-05-28T02:24:42Z,272522,5318,,287,PT11M20S,hd,true
1088,DLxYDoN634c,CrashCourse,Joints: Crash Course Anatomy & Physiology #20,"We continue our look at your bones and skeletal system, skipping over the silly kid's song in favor of a more detailed look at your axial and appendicular skeleton. This episode also talks about the structural and functional classifications of your joints and the major types of body movement that they facilitate.

Pssst... we made flashcards to help you review the content in this episode! Find them on the free Crash Course App! 
Download it here for Apple Devices: https://apple.co/3d4eyZo
Download it here for Android Devices: https://bit.ly/2SrDulJ

Chapters:
Introduction: Joints 00:00
Axial Bones: Cranial, Facial, Vertebrae, & Thoracic Cage 2:02
Appendicular Bones: Limbs & Pelvis 3:05
Types of Joints 3:33
Functional Classification of Joints: Synarthroses, Amphirthroses, Diarthroses 3:59
Structural Classification of Joints: Fibrous, Cartilaginous, Synovial 4:32
Types of Synovial Joints 5:37 
Plane Joints - Gliding Movements  6:02
Hinge Joints - Angular Movements: Flexion, Extension, & Hyperextension 6:20
Condylar Joints - More Angular Movements: Abduction, Adduction, & Circumduction 6:55 
Ball & Socket Joints -  Rotational Movements 7:23
Saddle Joints - Opposition Movement 7:46
Pivot Joints - Supination & Pronation 8:03
Review 8:26
Credits 8:59

***
Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Jan Schmid, Steve Marshall, Anna-Ester Volozh, Sandra Aft, Brad Wardell, Christian Ludvigsen, Robert Kunz, Jason, A Saslow, Jacob Ash, Jeffrey Thompson, Jessica Simmons, James Craver, Simun Niclasen, SR Foxley, Roger C. Rocha, Nevin, Spoljaric, Eric Knight, Elliot Beter, Jessica Wode, Stephen DeCubellis, Vanessa Benavent, Rob Palmer, Dr. John D. Trombley, BouwsT, Robin Duckworth, Kyle ""Defender of Awesome"" Willis, Damian Shaw, Elisa DeCastro, Johnny Young!

--

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Anatomy', 'Physiology', 'Anatomy & Physiology', 'bones', 'skeletal system', 'Joint (Anatomical Structure)', 'axial skeleton', 'appendicular skeleton', 'movement']",2015-05-26T21:00:01Z,3051460,36815,,834,PT9M23S,hd,true
1089,12MCVhfo4j4,CrashCourse,Controlling Bureaucracies: Crash Course Government and Politics #17,"In which Craig Benzine tells you how we keep bureaucracy in check. So we've spent the last few episodes telling you all about what bureaucracies are and why they are formed. And throughout we've hinted about this ever-expanding power within the executive branch. So today, we're going to finish our discussion of bureaucracy by looking at methods the other branches of government use to manage this power. From watch-dog organizations to reporting requirements there has been quite a bit of legislation passed aimed at taming the bureaucracy. 

Produced in collaboration with PBS Digital Studios: http://youtube.com/pbsdigitalstudios

Support is provided by Voqal: http://www.voqal.org

All Flickr.com images are licensed under Creative Commons by Attribution 2.0
http://creativecommons.org/licenses/by/2.0/legalcode
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'bureaucracy', 'craig benzine', 'watch-dog', 'reporting requirements', 'executive branch', 'congress', 'externalities', 'de-regulation', 'devolution', 'hearings', 'us government and politics', 'civics', 'government', 'barack obama', 'George W. Bush (US President)']",2015-05-24T00:09:36Z,529218,5026,,277,PT7M25S,hd,true
1090,E8GNde5nCSg,CrashCourse,Saturn: Crash Course Astronomy #18,"Saturn is the crown jewel of the solar system, beautiful and fascinating. It is a gas giant and has a broad set of rings made of ice particles. Moons create gaps in the rings via their gravity. Saturn has dozens of moons, including Titan, which is as big as Mercury and has a thick atmosphere and lakes of methane; and Enceladus which has an undersurface ocean and eruptions of water geysers. While we are still uncertain, it is entirely possible that either or both moons may support life.

This episode was brought to you by Squarespace http://www.squarespace.com

Check out the Crash Course Astronomy solar system poster here: http://store.dftba.com/products/crashcourse-astronomy-poster

--

Chapters:
Introduction: Saturn 00:00
Saturn's Atmosphere 1:23
Saturn's Hexagonal Storm 2:02
Saturn's Rings 2:49
Anomalies in Saturn's Rings 4:45
Titan: Saturn's Largest Moon 6:31
Enceladus’s Water Geysers 8:34
Saturn's Other Moons 9:51
Review 11:22
--

PBS Digital Studios: http://youtube.com/pbsdigitalstudios
Follow Phil on Twitter: https://twitter.com/badastronomer

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids

--


PHOTOS/VIDEOS
Saturn http://saturn.jpl.nasa.gov/multimedia/images/saturn/images/IMG004899.jpg [credit: NASA/JPL-Caltech/Space Science Institute/G. Ugarkovic]
Interiors http://solarsystem.nasa.gov/multimedia/gallery/gas_interiors.jpg [credit: Lunar and Planetary Institute]
Saturn Ring Plane Crossing http://www.spacetelescope.org/static/archives/images/large/opo9616a.jpg [credit: Erich Karkoschka (University of Arizona Lunar & Planetary Lab) and NASA/ESA]
Translucent Rings http://www.jpl.nasa.gov/spaceimages/details.php?id=PIA18295 [credit: NASA/JPL-Caltech/Space Science Institute]
Catching its Tail http://www.ciclops.org/view_media/34501/Catching_Its_Tail?js=1 [credit: NASA/JPL-Caltech/Space Science Institute]
Enter the Vortex http://www.ciclops.org/view_media/38030/Enter_the_Vortex_In_Psychedelic_Color [credit: NASA/JPL/Space Science Institute]
The Rose http://www.nasa.gov/mission_pages/cassini/multimedia/pia14944.html#.VSwz-5TF_Z0 [credit: NASA/JPL/Space Science Institute]
Ice http://www.nasa.gov/images/content/205796main_PIA10081-hires.jpg [credit: NASA/JPL/University of Colorado]
Saturn’s rings to scale http://www.slate.com/blogs/bad_astronomy/2014/05/02/saturn_s_rings_to_scale_thinner_than_paper.html [credit: NASA/JPL/Space Science Institute]
Saturn’s Ring Plane http://en.wikipedia.org/wiki/Rings_of_Saturn#/media/File:Saturn%27s_ring_plane.jpg [credit: NASA/JPL/Space Science Institute - Cassini-Huygens/NASA]
Saturn http://saturn.jpl.nasa.gov/multimedia/images/saturn/images/IMG004899.jpg [credit: NASA/JPL-Caltech/Space Science Institute/G. Ugarkovic]
Shaping the Drapes (video) http://ciclops.org/view.php?id=1361&js=1 [credit: NASA/JPL/Space Science Institute]
Peaks http://en.wikipedia.org/wiki/Rings_of_Saturn#/media/File:PIA11668_B_ring_peaks_2x_crop.jpg [credit: NASA / Jet Propulsion Lab / Space Science Institute]
Mimas Cassini http://en.wikipedia.org/wiki/Mimas_(moon)#/media/File:Mimas_Cassini.jpg [credit: NASA / JPL-Caltech / Space Science Institute]
Cassini NAC RGB https://www.flickr.com/photos/ugordan/6896462870/sizes/o/in/photostream/ [credit: NASA/JPL-Caltech/Space Science Institute/G. Ugarkovic]
Titan http://en.wikipedia.org/wiki/Titan_(moon)#/media/File:Titan2005.jpg [credit: NASA/JPL/Space Science Institute]
Titan’s Nile River http://www.esa.int/spaceinimages/Images/2012/11/Titan_s_Nile_River [credit: NASA/JPL–Caltech/ASI]
Lakes http://photojournal.jpl.nasa.gov/figures/PIA17655_fig1.jpg [credit: NASA/JPL-Caltech/ASI/USGS]
Enceladus http://www.ciclops.org/view_media/39541/Bursting-at-the-Seams [credit: NASA/JPL/Space Science Institute]
Iapetus Ridge http://en.wikipedia.org/wiki/Equatorial_ridge#/media/File:Iapetus_706_1419_1.jpg [credit: NASA (Cassini probe), Matt McIrvin (image mosaic)]
Hyperion http://ciclops.org/media/ir/2005/1507_3730_1.jpg [credit: NASA/JPL/Space Science Institute]
Saturn eclipse mosaic http://en.wikipedia.org/wiki/Rings_of_Saturn#/media/File:PIA17172_Saturn_eclipse_mosaic_bright_crop.jpg [credit: NASA / JPL-Caltech / Space Science Institute]","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Phil Plait', 'Astronomy', 'Bad Astronomer', 'Bad Astronomy', 'Saturn', 'Cassini Division', 'Titan', 'Enceladus', 'Space']",2015-05-21T23:02:16Z,1459871,21115,,1130,PT12M16S,hd,true
1091,rDGqkMHPDqE,CrashCourse,The Skeletal System: Crash Course Anatomy & Physiology #19,"Today Hank explains the skeletal system and why astronauts Scott Kelly and Mikhail Kornienko are out in space studying it. He talks about the anatomy of the skeletal system, including the flat, short, and irregular bones, and their individual arrangements of compact and spongy bone. He'll also cover the microanatomy of bones, particularly the osteons and their inner lamella. And finally, he will introduce the process of bone remodeling, which is carried out by crews of osteocytes, osteoblasts, and osteoclasts.

Pssst... we made flashcards to help you review the content in this episode! Find them on the free Crash Course App! 
Download it here for Apple Devices: https://apple.co/3d4eyZo
Download it here for Android Devices: https://bit.ly/2SrDulJ

Chapters:
Introduction: Astronaut Bones 00:00
Structure of the Skeletal System: Axial & Appendicular Bones 2:33
Bone Shapes: Long, Short, Flat, and Irregular 3:11
Internal Bone Structure 3:47
Osteons and Their Lamellae 5:05
Osteoblasts and Osteoclasts 5:54
Bone Remodeling: Resorption & Apoptosis 7:28
Review 9:28
Credits 10:13

***
Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Jan Schmid, Steve Marshall, Anna-Ester Volozh, Sandra Aft, Brad Wardell, Christian Ludvigsen, Robert Kunz, Jason, A Saslow, Jacob Ash, Jeffrey Thompson, Jessica Simmons, James Craver, Simun Niclasen, SR Foxley, Roger C. Rocha, Nevin, Spoljaric, Eric Knight, Elliot Beter, Jessica Wode, Julie Kaminski, Steven Ness, Hannah!!!!!, Pamela Genise, Mark B. Williams, Becky Kaplan, William Edwards, Rebecca Carlson, Matthew Tryba, Eric Birchfield

--
Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Anatomy', 'Physiology', 'Anatomy & Physiology', 'bones', 'skeletal system', 'Human Skeleton (Anatomical Structure)', 'osteons', 'inner lamella', 'flat bones', 'short bones', 'irregular bones', 'bone remodeling', 'osteocytes', 'osteoblasts', 'osteoclasts', 'Scott Kelly (Astronaut)', 'Mikhail Kornienko', 'axial bones', 'appendicular bones', 'axial skeleton']",2015-05-18T21:00:00Z,4821948,48379,,1126,PT10M38S,hd,true
1092,tIvUo3bP4Eo,CrashCourse,Types of Bureaucracies: Crash Course Government and Politics #16,"In which Craig Benzine breaks down the different types of bureaucracies. I mean sure, they’re all part of the executive branch, but some work more directly with the President than others. Some bureaucracies exist solely to independently regulate industry whereas others are expected to operate like corporations and make a profit. And on top of all that, some of these agencies have sub-agencies! It can all get pretty complicated, so we’ll try to discuss some of the most significant agencies out there and the ones you hear a lot about on the news. We’ll talk about how they seem to have steadily gained more and more power, and of course, we’ll talk about what all the agencies are for in the first place!

Support is provided by Voqal: http://www.voqal.org

Chapters:
Introduction: Types of Bureaucracies  00:00
Executive Departments 0:41
Sub-agencies of Executive Departments 1:21
Independent Agencies 1:30
Independent Regulatory Commissions 1:45
Government Corporations 2:08
Functions of government bureaucracies 2:22
Where do bureaucracies get their power? 4:16
Credits 5:24

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Craig Benzine', 'government', 'u.s. government', 'united states government', 'politics', 'civics', 'executive branch', 'bureaucracy', 'department of defense', 'treasury department', 'regulatory commission', 'independent', 'cabinet', 'amtrak', 'postal service', 'regulation', 'welfare', 'fbi', 'nasa', 'ftc', 'sec', 'fda', 'national institute of health', 'center for disease control', 'SNAP', 'IRS', 'fcc', 'cia']",2015-05-15T22:28:57Z,767455,6782,,205,PT5M58S,hd,true
1093,HaFaf7vbgpE,CrashCourse,Jupiter's Moons: Crash Course Astronomy #17,"Before moving on from Jupiter to Saturn, we’re going to linger for a moment on Jupiter’s moons. There are 67 known moons, 4 of which are the huge ones that we want to explore in greater detail. Ganymede is the largest - larger, in fact, than any other moon in the solar system and the planet Mercury! Callisto, orbiting the farthest out, is smaller but quite similar to Ganymede in many ways. Io, meanwhile, is most noteworthy for its tremendous volcanic activity. There’s also water on Ganymede and Europa!

This episode was brought to you by Squarespace http://www.squarespace.com/crashcourse

Check out the Crash Course Astronomy solar system poster here: http://store.dftba.com/products/crashcourse-astronomy-poster

--
Chapters: 
Introduction: Jupiter's Moons 00:00
Ganymede: Jupiter's Largest Moon 1:15 
Callisto: Jupiter's Second Largest Moon 2:15
Io: Volcanoes! 2:59
Europa: The Ocean Moon 4:48
The Habitable Zone 7:05
Jupiter's Other Moons 7:49
Review 9:33
--

PBS Digital Studios: http://youtube.com/pbsdigitalstudios
Follow Phil on Twitter: https://twitter.com/badastronomer

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids


--

PHOTO/VIDEO SOURCES
Galileo’s notebook http://hos.ou.edu/exhibits/exhibit.php?exbid=4 [credit: Image(s) courtesy History of Science Collections, University of Oklahoma Libraries; copyright the Board of Regents of the University of Oklahoma.]
Jupiter’s moons http://photojournal.jpl.nasa.gov/jpeg/PIA00600.jpg [credit: NASA/JPL/DLR]
Ganymede http://svs.gsfc.nasa.gov/vis/a010000/a011100/a011173/Image4_1920x1080.jpg [credit: NASA/JPL/Ted Stryk]
Interior of Ganymede https://commons.wikimedia.org/wiki/File:PIA00519_Interior_of_Ganymede.jpg [credit: Wikimedia Commons / NASA]
Ganymede terrain https://commons.wikimedia.org/wiki/File:Ganymede_terrain.jpg [credit: Wikimedia Commons / NASA]
Artist Conception of Ganymede http://www.nasa.gov/content/goddard/hubbles-view-of-ganymede-briefing-materials/ (Figure 5) [credit: NASA/ESA]
Callisto http://photojournal.jpl.nasa.gov/jpeg/PIA03456.jpg [credit: NASA/JPL/DLR]
Interior of Callisto https://en.wikipedia.org/wiki/Callisto_(moon)#/media/File:PIA01478_Interior_of_Callisto.jpg [credit: Wikimedia Commons / NASA]
Valhalla crater on Callisto https://commons.wikimedia.org/wiki/File:Valhalla_crater_on_Callisto.jpg [credit: Wikimedia Commons / NASA / JPL]
Io http://svs.gsfc.nasa.gov/vis/a010000/a011400/a011455/s1-1920.jpg [credit: NASA/JPL/USGS]
Io volcano image http://solarviews.com/browse/jup/ioplumedisc.jpg [credit: NASA/JPL]
Io eruption video http://svs.gsfc.nasa.gov/vis/a010000/a011400/a011455/IO_Eruption-540-MASTER_high.mp4 [credit: NASA/Johns Hopkins University Applied Physics Laboratory/Southwest Research Institute]
Io surface http://svs.gsfc.nasa.gov/vis/a010000/a011400/a011455/s2-1204.jpg [credit: NASA/JPL/University of Arizona]
Jupiter Magnetosphere Schema https://en.wikipedia.org/wiki/Io_(moon)#/media/File:Jupiter_magnetosphere_schematic.jpg [credit: Wikimedia Commons / Volcanopele]
Jupiter aurora http://www.spacetelescope.org/static/archives/images/large/heic0009a.jpg [credit: NASA, ESA & John T. Clarke (Univ. of Michigan)]
Europa http://photojournal.jpl.nasa.gov/jpeg/PIA19048.jpg [credit: NASA/JPL-Caltech/SETI Institute]
Europa ocean http://apod.nasa.gov/apod/image/1205/EuropasOcean_KPHand003.jpg [credit: NASA/JPL/Kevin Hand
Habitable zone diagram http://www.keckobservatory.org/images/made/images/gallery/solar_system/Slides-8_1800_1350.jpg [credit: PETIGURA/UC BERKELEY, HOWARD/UH-MANOA, MARCY/UC BERKELEY]
Amalthea http://photojournal.jpl.nasa.gov/jpeg/PIA02532.jpg [c redit: NASA/JPL/Cornell University]","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'Astronomy', 'Phil Plait', 'Bad Astronomer', 'Bad Astronomy', 'Jupiter', ""Jupiter's Moons"", 'Ganymede', 'Callisto', 'Io', 'Europa', 'radiation belt', 'habitable zone', 'Amalthea', 'Himalia', 'Thebe', 'nasa', 'planets', 'solar', 'PBS', 'PBS Digital Studios', 'universe', 'space']",2015-05-14T23:20:49Z,1605543,21046,,979,PT10M30S,hd,true
1094,RrN7IxvAJto,CrashCourse,"Patents, Novelty, and Trolls: Crash Course Intellectual Property #4","This week, Stan teaches you about patents. It turns out, they're patently complicated! So, patents have some similarities to copyright, in that they grant a limited monopoly to people who invent things. The key difference between patents and copyright is that patents are for THINGS. Copyright is for an idea. So, if you've come up with a great new invention, like for example, a condiment gun, you should get a patent. We'll also talk about some of the limitations and problems of patents, including patent trolls

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Jan Schmid, Steve Marshall, Anna-Ester Volozh, Sandra Aft, Brad Wardell, Christian Ludvigsen, Robert Kunz, Jason, A Saslow, Jacob Ash, Jeffrey Thompson, Jessica Simmons, James Craver, Simun Niclasen, SR Foxley, Roger C. Rocha, Nevin, Spoljaric, Eric Knight, Elliot Beter, Jessica Wode, Pigmy Wurm, Sverre Rabbelier, Liubko Qwert, Denis Anton, Dagongdong-Thorpe, Gwendolyn Gillson, Caleb S Dockter, Tessa Huddleston, Michael Hughes-Narborough, Alex Freeman-Smith

*****
Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Instagram - https://www.instagram.com/thecrashcourse/

CC Kids: http://www.youtube.com/crashcoursekids","['Crash Course', 'crashcourse', 'patent', 'patents', 'intellectual property', 'copyright', 'trademark', 'stan muller', 'john green', 'hank green', 'vlogbrother', 'constitution', 'law', 'legal', 'infringement', 'violation', 'novelty', 'property', 'patent and trademark office', 'intellectual']",2015-05-14T16:08:30Z,368277,6281,,279,PT9M51S,hd,true
